  name World1
  file ./data/maps/world1.bmp
  screen_orig_x 1024
  screen_orig_y 384
  tiles_orig_size_x 8
  tiles_orig_size_y 8
  screen_tiles_x 1024
  screen_tiles_y 416
  tiles_new_size_x  32
  tiles_new_size_y  32
  num_scroll_planes 1
  scroll1 ./data/maps/world1_scroll1.bmp
  scroll1_size_x   1024
  scroll1_size_y    768
  map
1 1, 2 1, 3 1, 4 1, 5 1, 6 1, 7 1, 8 1, 9 1, 10 1, 11 1, 12 1, 13 1, 14 1, 7 1, 8 1, 3 1, 4 1, 5 1, 6 1, 7 1, 8 1, 9 1, 10 1, 11 1, 12 1, 13 1, 14 1, 3 1, 4 1, 5 1, 6 1, 15 1, 16 1, 17 1, 18 1, 19 1, 20 1, 21 1, 22 1, 23 1, 24 1, 25 1, 26 1, 27 1, 20 1, 21 1, 22 1, 23 1, 24 1, 28 1, 20 1, 21 1, 22 1, 23 1, 24 1, 25 1, 26 1, 15 1, 16 1, 17 1, 18 1, 19 1, 20 1, 15 1, 16 1, 17 1, 18 1, 19 1, 20 1, 21 1, 22 1, 23 1, 24 1, 25 1, 26 1, 27 1, 20 1, 21 1, 22 1, 23 1, 24 1, 28 1, 20 1, 21 1, 22 1, 23 1, 24 1, 25 1, 26 1, 15 1, 16 1, 17 1, 18 1, 19 1, 20 1, 1 1, 2 1, 3 1, 4 1, 5 1, 6 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 30 1
29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 280 1, 281 1, 282 1, 283 1, 284 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 265 1, 220 1, 221 1, 222 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0
29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 285 1, 286 1, 287 1, 288 1, 289 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 237 1, 238 0, 239 1, 240 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0
290 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 291 1, 292 1, 293 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 294 0, 295 0, 29 0, 29 0, 252 1, 253 1, 254 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0
296 1, 294 1, 297 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 298 1, 299 1, 300 0, 301 0, 302 0, 303 0, 300 0, 301 0, 304 0, 305 0, 300 0, 301 0, 300 0, 301 0, 304 0, 305 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 300 0, 301 0, 304 0, 305 0, 306 0, 307 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0
308 1, 306 1, 307 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 214 1, 215 1, 216 1, 217 1, 244 1, 245 1, 218 1, 219 1, 218 1, 218 1, 219 1, 218 1, 208 1, 209 1, 210 1, 211 1, 309 1, 310 1, 311 1, 312 1, 313 1, 314 1, 315 1, 316 1, 317 1, 318 1, 319 1, 310 1, 320 1, 310 1, 321 1, 322 1, 323 1, 324 1, 309 1, 310 1, 325 1, 316 1, 317 1, 318 1, 319 1, 310 1, 320 1, 310 1, 321 1, 322 1, 323 1, 324 1, 309 1, 310 1, 311 1, 312 1, 313 1, 314 1, 315 1, 316 1, 317 1, 318 1, 319 1, 310 1, 320 1, 310 1, 321 1, 322 1, 323 1, 324 1, 309 1, 310 1, 325 1, 316 1, 317 1, 318 1, 319 1, 310 1, 320 1, 310 1, 321 1, 322 1, 323 1, 324 1, 208 1, 209 1, 210 1, 211 1, 212 1, 213 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 55 1
326 1, 100 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 233 1, 234 1, 235 1, 236 1, 219 1, 258 1, 218 1, 218 1, 219 1, 220 1, 221 1, 222 1, 229 1, 230 1, 231 1, 232 1, 327 1, 29 0, 29 0, 328 1, 329 1, 330 1, 331 1, 332 1, 333 1, 334 1, 335 1, 29 0, 29 0, 29 0, 336 1, 337 1, 338 1, 339 1, 327 1, 29 0, 29 0, 332 1, 333 0, 334 1, 335 1, 29 0, 29 0, 29 0, 336 0, 337 1, 338 1, 339 0, 327 1, 29 0, 29 0, 328 1, 329 1, 330 1, 331 1, 332 1, 333 1, 334 1, 335 1, 29 0, 29 0, 29 0, 336 1, 337 1, 338 1, 339 1, 327 1, 29 0, 29 0, 332 1, 333 1, 334 1, 335 1, 29 0, 29 0, 29 0, 336 1, 337 1, 338 1, 339 1, 229 1, 230 1, 231 1, 232 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 56 1
340 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 250 1, 251 1, 29 0, 29 0, 214 1, 215 1, 216 1, 217 1, 237 1, 238 1, 239 1, 240 1, 29 0, 29 0, 248 1, 249 1, 341 1, 29 0, 29 0, 342 1, 343 1, 29 0, 29 0, 344 1, 345 1, 346 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 347 1, 341 0, 29 0, 29 0, 344 1, 345 1, 346 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 347 1, 341 1, 29 0, 29 0, 342 1, 343 1, 29 0, 29 0, 344 1, 345 1, 346 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 347 1, 341 1, 29 0, 29 0, 344 1, 345 1, 346 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 347 1, 29 0, 29 0, 248 1, 249 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 30 1
348 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 233 1, 234 1, 235 1, 236 1, 252 1, 253 1, 254 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 46 1
349 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 250 1, 251 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 50 1
350 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 52 1
290 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 351 1, 352 1, 353 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 53 1
296 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 354 1, 355 1, 356 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 54 1
92 1, 29 0, 29 0, 297 0, 29 0, 29 0, 29 0, 357 1, 358 1, 359 1, 360 1, 361 1, 362 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 363 0, 364 0, 365 0, 366 0, 367 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 368 0, 369 0, 370 0, 29 0, 55 1
115 1, 29 0, 29 0, 294 0, 297 0, 29 0, 29 0, 371 1, 372 1, 373 1, 374 1, 375 1, 376 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 377 0, 378 0, 379 0, 380 0, 381 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 382 0, 383 0, 384 0, 29 0, 56 1
143 1, 29 0, 29 0, 306 0, 307 0, 29 0, 29 0, 385 1, 386 1, 387 1, 388 1, 389 1, 390 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 391 0, 392 0, 393 0, 394 0, 395 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 396 0, 397 0, 398 0, 29 0, 399 1
77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 0, 75 1, 76 1, 87 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 69 1, 70 1, 29 0, 29 0, 29 0, 400 0, 401 0, 402 0, 403 0, 404 0, 29 0, 171 1, 77 1, 74 1, 75 1, 76 1, 87 1, 29 0, 29 0, 29 0, 29 0, 29 0, 29 0, 405 0, 406 0, 407 0, 29 0, 408 1
178 1, 178 1, 178 1, 178 1, 178 1, 178 1, 178 1, 178 1, 178 1, 178 1, 178 1, 178 1, 77 1, 409 1, 409 1, 76 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 410 1, 411 1, 412 1, 413 1, 410 1, 411 1, 412 1, 413 1, 410 1, 411 1, 412 1, 413 1, 410 1, 411 1, 412 1, 413 1, 410 1, 411 1, 412 1, 413 1, 410 1, 411 1, 412 1, 413 1, 410 1, 411 1, 412 1, 413 1, 410 1, 411 1, 412 1, 413 1, 410 1, 411 1, 412 1, 413 1, 410 1, 411 1, 412 1, 413 1, 410 1, 411 1, 412 1, 413 1, 410 1, 411 1, 412 1, 413 1, 410 1, 411 1, 412 1, 413 1, 410 1, 411 1, 412 1, 413 1, 410 1, 411 1, 412 1, 413 1, 410 1, 411 1, 412 1, 413 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 77 1, 74 1, 75 1, 76 1, 178 1, 178 1, 178 1, 177 1, 414 1, 415 0, 415 0, 415 0, 415 0, 415 0, 415 0, 415 0, 415 0, 415 0, 416 0, 74 1
